Country,Year,Female Baby Death Rate,Latitude,Longitude
United Kingdom,1935,0.055074,54.7023545,-3.2765753
Belgium,1935,0.074913,50.6402809,4.6667145
Switzerland,1935,0.04246,46.7985624,8.2319736
Norway,1935,0.035083,61.1529386,8.7876653
Australia,1935,0.036002,-24.7761086,134.755
Scotland,1935,0.069089,56.7861112,-4.1140518
Spain,1935,0.11363,39.3260685,-4.8379791
Northern Ireland,1935,0.078943,54.5859836,-6.9591554
Iceland,1935,0.064449,64.9841821,-18.1059013
England and Wales,1935,0.052005,51.5742454,-2.6999204
France,1935,0.064028,46.603354,1.8883335
Netherlands,1935,0.035007,52.2434979,5.6343227
New Zealand -- Non-Maori,1935,0.028697,,
Denmark,1935,0.062908,55.670249,10.3333283
The United States of America,1935,0.053557,35.4202289,-78.0254279
Sweden,1935,0.040462,59.6749712,14.5208584
England and Wales,1935,0.052005,51.5742454,-2.6999204
Finland,1935,0.064413,63.2467777,25.9209164
Italy,1935,0.100828,42.6384261,12.674297
France,1935,0.064028,46.603354,1.8883335
Canada,1935,0.065913,61.0666922,-107.991707
