Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,1962,0.075899,39.6621648,-8.1353519
Belarus,1962,0.026609,53.4250605,27.6971358
United Kingdom,1962,0.019824,54.7023545,-3.2765753
Poland,1962,0.048689,52.215933,19.134422
Belgium,1962,0.024715,50.6402809,4.6667145
Switzerland,1962,0.019494,46.7985624,8.2319736
West Germany,1962,0.026208,40.4203479,-79.1166983
Norway,1962,0.014384,61.1529386,8.7876653
Australia,1962,0.017919,-24.7761086,134.755
Scotland,1962,0.02259,56.7861112,-4.1140518
Lithuania,1962,0.031015,55.3500003,23.7499997
New Zealand -- Maori,1962,0.035529,-41.2086794,174.8683301
Spain,1962,0.038047,39.3260685,-4.8379791
Northern Ireland,1962,0.026555,54.5859836,-6.9591554
Iceland,1962,0.013874,64.9841821,-18.1059013
Austria,1962,0.029861,47.59397,14.12456
Russia,1962,0.028156,64.6863136,97.7453061
New Zealand,1962,0.017813,-41.5000831,172.8344077
England and Wales,1962,0.019226,51.5742454,-2.6999204
Hungary,1962,0.042588,47.1817585,19.5060937
France,1962,0.022076,46.603354,1.8883335
Netherlands,1962,0.014435,52.2434979,5.6343227
Ukraine,1962,0.022073,49.4871968,31.2718321
New Zealand -- Non-Maori,1962,0.015436,,
Luxembourg,1962,0.025557,49.8158683,6.1296751
Denmark,1962,0.017443,55.670249,10.3333283
The United States of America,1962,0.022135,35.4202289,-78.0254279
East Germany,1962,0.027374,43.0439394,-87.9081981
Latvia,1962,0.020798,56.8406494,24.7537645
Japan,1962,0.024198,36.5748441,139.2394179
Sweden,1962,0.013408,59.6749712,14.5208584
England and Wales,1962,0.019226,51.5742454,-2.6999204
Finland,1962,0.017969,63.2467777,25.9209164
Czechia,1962,0.018638,49.7439047,15.3381061
Italy,1962,0.039395,42.6384261,12.674297
Bulgaria,1962,0.034353,42.6073975,25.4856617
Estonia,1962,0.022047,58.7523778,25.3319078
Slovakia,1962,0.022177,48.7411522,19.4528646
Ireland,1962,0.025888,52.865196,-7.9794599
France,1962,0.022076,46.603354,1.8883335
Canada,1962,0.024669,61.0666922,-107.991707
