Country,Year,Female Baby Death Rate,Latitude,Longitude
United Kingdom,1922,0.070053,54.7023545,-3.2765753
Belgium,1922,0.102857,50.6402809,4.6667145
Switzerland,1922,0.062991,46.7985624,8.2319736
Norway,1922,0.04506,61.1529386,8.7876653
Australia,1922,0.045943,-24.7761086,134.755
Scotland,1922,0.088531,56.7861112,-4.1140518
Spain,1922,0.145688,39.3260685,-4.8379791
Northern Ireland,1922,0.072169,54.5859836,-6.9591554
Iceland,1922,0.050161,64.9841821,-18.1059013
England and Wales,1922,0.067211,51.5742454,-2.6999204
France,1922,0.082819,46.603354,1.8883335
Netherlands,1922,0.071725,52.2434979,5.6343227
New Zealand -- Non-Maori,1922,0.03655,,
Denmark,1922,0.074212,55.670249,10.3333283
Sweden,1922,0.053678,59.6749712,14.5208584
England and Wales,1922,0.067211,51.5742454,-2.6999204
Finland,1922,0.095227,63.2467777,25.9209164
Italy,1922,0.129775,42.6384261,12.674297
France,1922,0.082819,46.603354,1.8883335
Canada,1922,0.105841,61.0666922,-107.991707
