Country,Year,Female Baby Death Rate,Latitude,Longitude
Portugal,1955,0.091575,39.6621648,-8.1353519
United Kingdom,1955,0.022911,54.7023545,-3.2765753
Belgium,1955,0.035625,50.6402809,4.6667145
Switzerland,1955,0.023881,46.7985624,8.2319736
Norway,1955,0.01697,61.1529386,8.7876653
Australia,1955,0.01969,-24.7761086,134.755
Scotland,1955,0.028524,56.7861112,-4.1140518
New Zealand -- Maori,1955,0.052898,-41.2086794,174.8683301
Spain,1955,0.053953,39.3260685,-4.8379791
Northern Ireland,1955,0.030423,54.5859836,-6.9591554
Iceland,1955,0.020199,64.9841821,-18.1059013
Austria,1955,0.04084,47.59397,14.12456
New Zealand,1955,0.020933,-41.5000831,172.8344077
England and Wales,1955,0.02181,51.5742454,-2.6999204
Hungary,1955,0.052307,47.1817585,19.5060937
France,1955,0.034073,46.603354,1.8883335
Netherlands,1955,0.018333,52.2434979,5.6343227
New Zealand -- Non-Maori,1955,0.017217,,
Denmark,1955,0.022996,55.670249,10.3333283
The United States of America,1955,0.02465,35.4202289,-78.0254279
Japan,1955,0.037449,36.5748441,139.2394179
Sweden,1955,0.015779,59.6749712,14.5208584
England and Wales,1955,0.02181,51.5742454,-2.6999204
Finland,1955,0.026215,63.2467777,25.9209164
Czechia,1955,0.023794,49.7439047,15.3381061
Italy,1955,0.048188,42.6384261,12.674297
Bulgaria,1955,0.079401,42.6073975,25.4856617
Slovakia,1955,0.040325,48.7411522,19.4528646
Ireland,1955,0.032708,52.865196,-7.9794599
France,1955,0.034073,46.603354,1.8883335
Canada,1955,0.030927,61.0666922,-107.991707
